label,SHORT_TERM_COUNT_BANK,SHORT_TERM_COUNT_NON_BANK,MID_TERM_COUNT_NON_BANK,NUMBER_OF_CREDIT_CARDS_BANK,NUMBER_OF_CREDIT_CARDS_NON_BANK,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,OUTSTANDING_BAL_LOAN_6M,OUTSTANDING_BAL_CC_3M,INCREASING_BAL_3M_LOAN,INCREASING_BAL_6M_LOAN,INCREASING_BAL_3M_CC,INCREASING_BAL_6M_CC,INCREASING_BAL_3M_ALL,INCREASING_BAL_6M_ALL,OUTSTANDING_BAL_CC_CURRENT,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT,ENQUIRIES_FROM_BANK_3M,ENQUIRIES_FROM_NON_BANK_3M,ENQUIRIES_FROM_NON_BANK_FOR_CC_3M,ENQUIRIES_FROM_NON_BANK_9M,ENQUIRIES_FROM_BANK_12M,ENQUIRIES_FROM_NON_BANK_FOR_CC_12M
0,4.0,4.0,1.0,1.0,1.0,2.0,14.0,1000053.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,1999990.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,4.0,1.0,1.0,14.0,14.0,1000160.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,4.0,4.0,1.0,4.0,14.0,14.0,1000205.0,1000080.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000100.0,0.0,14.0,9.0,2.0,9.0,14.0,2.0
0,4.0,4.0,1.0,4.0,4.0,8.0,14.0,1000040.0,1000066.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000050.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,7.0,1.0,4.0,4.0,2.0,2.0,1000158.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,8.0,1000162.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,29.0,9.0,7.0
0,4.0,1.0,1.0,7.0,4.0,2.0,2.0,1000003.0,1000183.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000270.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
0,7.0,4.0,1.0,7.0,1.0,2.0,20.0,1000163.0,1000020.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000030.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000062.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,1999990.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,14.0,14.0,1000067.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,1000033.0,1000150.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000150.0,1.0,4.0,19.0,7.0,19.0,4.0,7.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000063.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,14.0,9.0,2.0,9.0,24.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,1000028.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,4.0,1.0,8.0,8.0,1000122.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000008.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000148.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,1000023.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,14.0,2.0
0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1000125.0,1000240.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000350.0,1.0,4.0,24.0,2.0,24.0,4.0,2.0
0,1.0,4.0,1.0,1.0,0.0,8.0,8.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,19.0,2.0,19.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,8.0,8.0,1000008.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000252.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,7.0,1.0,1.0,1.0,14.0,14.0,1000068.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,7.0,1.0,1.0,1.0,1.0,8.0,14.0,1000008.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,1999990.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,4.0,1.0,4.0,1.0,2.0,8.0,1000040.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,24.0,24.0,7.0,49.0,74.0,17.0
0,7.0,1.0,4.0,4.0,7.0,2.0,8.0,1000345.0,1000180.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000370.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,14.0,14.0,1000107.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,1000091.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,19.0,2.0,24.0,4.0,2.0
0,4.0,4.0,4.0,4.0,1.0,8.0,8.0,1000126.0,1000032.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000030.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,4.0,1.0,4.0,8.0,8.0,1000240.0,1000053.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,39.0,17.0,39.0,4.0,17.0
1,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,4.0,4.0,8.0,8.0,1000068.0,1000067.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000150.0,1.0,29.0,14.0,2.0,24.0,29.0,7.0
0,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000035.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000020.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
1,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1000053.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000087.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,1000587.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,1999990.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000040.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,39.0,9.0,2.0,9.0,44.0,2.0
0,4.0,7.0,1.0,1.0,1.0,8.0,8.0,1000112.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,7.0,4.0,1.0,14.0,20.0,1000032.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1000000.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,4.0,1.0,1.0,4.0,2.0,8.0,1000153.0,1000100.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000030.0,0.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000073.0,1000190.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000190.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,7.0,1.0,4.0,4.0,2.0,2.0,1000068.0,1000200.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000260.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000278.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,0.0,4.0,9.0,2.0,14.0,19.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,1000037.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,4.0,7.0,4.0,4.0,1.0,8.0,14.0,1000227.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,0.0,14.0,9.0,2.0,9.0,14.0,2.0
1,1.0,4.0,4.0,1.0,1.0,14.0,14.0,1000035.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,7.0,1.0,1.0,1.0,8.0,8.0,1000077.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
1,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000008.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,1000028.0,1000067.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,4.0,14.0,2.0,19.0,34.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,8.0,1000132.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
0,1.0,7.0,1.0,4.0,1.0,8.0,8.0,1000120.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,0.0,14.0,9.0,2.0,9.0,14.0,2.0
1,4.0,7.0,4.0,7.0,4.0,14.0,20.0,1000217.0,1000453.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000870.0,1.0,9.0,14.0,2.0,14.0,9.0,2.0
0,1.0,4.0,4.0,1.0,1.0,8.0,8.0,1000172.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,14.0,19.0,7.0,19.0,14.0,7.0
0,4.0,7.0,4.0,7.0,1.0,8.0,14.0,1000273.0,1000106.0,1000000.0,1000000.0,1000020.0,1000000.0,2000020.0,2000000.0,1000240.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,9.0,2.0
0,4.0,4.0,4.0,1.0,4.0,14.0,20.0,1000220.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,8.0,8.0,1000015.0,1000093.0,1000000.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000180.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,14.0,2.0,14.0,9.0,2.0
0,4.0,7.0,1.0,4.0,1.0,2.0,2.0,1000217.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000067.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,14.0,14.0,1000135.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000136.0,1.0,4.0,19.0,2.0,24.0,14.0,2.0
0,4.0,4.0,1.0,1.0,4.0,14.0,14.0,1000033.0,1000179.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000120.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
0,1.0,7.0,4.0,4.0,1.0,8.0,20.0,1000168.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,14.0,19.0,2.0,24.0,24.0,2.0
0,1.0,7.0,4.0,4.0,1.0,8.0,8.0,1000247.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000258.0,1.0,9.0,19.0,2.0,19.0,64.0,2.0
0,7.0,7.0,1.0,7.0,4.0,2.0,14.0,1000177.0,1000097.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000120.0,1.0,4.0,14.0,2.0,19.0,24.0,2.0
0,1.0,4.0,7.0,1.0,4.0,2.0,14.0,1000400.0,1000163.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000240.0,1.0,4.0,19.0,7.0,19.0,4.0,12.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000124.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000015.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000028.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,8.0,1000058.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,19.0,9.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,1000020.0,1000147.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000140.0,0.0,4.0,9.0,2.0,14.0,4.0,2.0
1,1.0,1.0,4.0,1.0,1.0,8.0,8.0,1000060.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,14.0,14.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1000105.0,1000000.0,1000010.0,1000010.0,1000000.0,1000000.0,2000020.0,2000010.0,1000000.0,1.0,9.0,19.0,2.0,19.0,9.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,1000107.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000047.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,2000000.0,1000014.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
0,4.0,1.0,4.0,1.0,0.0,8.0,8.0,1000232.0,1000117.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000120.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
1,4.0,4.0,4.0,4.0,4.0,14.0,14.0,1000080.0,1000103.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000330.0,1.0,9.0,9.0,2.0,9.0,19.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,1000062.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1000067.0,1000070.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000002.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,4.0,1.0,1.0,14.0,20.0,1000128.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,8.0,1000053.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,9.0,9.0,2.0,14.0,9.0,2.0
0,1.0,7.0,1.0,1.0,1.0,8.0,14.0,1000072.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000084.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,7.0,1.0,4.0,8.0,14.0,1000507.0,1000260.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000260.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000038.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,1000003.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,8.0,1000048.0,1000013.0,1000010.0,1000010.0,1000000.0,1000000.0,2000000.0,2000010.0,1000020.0,1.0,19.0,14.0,2.0,14.0,19.0,2.0
0,4.0,1.0,1.0,1.0,1.0,2.0,8.0,1000040.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,1.0,7.0,1.0,4.0,2.0,14.0,1000120.0,1000267.0,1000010.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000270.0,1.0,4.0,19.0,7.0,19.0,4.0,7.0
0,4.0,7.0,1.0,1.0,1.0,2.0,2.0,1000037.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,1000469.0,1000160.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000170.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,8.0,1000020.0,1000023.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000020.0,1000010.0,1000000.0,1000000.0,1000020.0,1000000.0,2000020.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,1000052.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
1,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1000000.0,1000080.0,1000000.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000070.0,1.0,4.0,9.0,2.0,24.0,4.0,7.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000008.0,1000100.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000150.0,1.0,4.0,9.0,2.0,9.0,14.0,2.0
0,4.0,7.0,1.0,1.0,4.0,8.0,20.0,1000173.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,7.0,4.0,1.0,8.0,14.0,1000642.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,14.0,14.0,1000002.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,4.0,4.0,8.0,8.0,1000005.0,1000167.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000200.0,1.0,4.0,14.0,2.0,14.0,29.0,2.0
0,1.0,4.0,1.0,7.0,1.0,8.0,8.0,1000030.0,1000013.0,1000020.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000020.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
0,4.0,1.0,1.0,4.0,1.0,8.0,8.0,1000105.0,1000040.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000090.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,1.0,7.0,1.0,4.0,8.0,8.0,1000245.0,1000100.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,4.0,9.0,2.0,14.0,9.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,14.0,1000095.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1000010.0,1000078.0,1000010.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000240.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,4.0,1.0,1.0,2.0,8.0,1000385.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,1.0,4.0,1.0,7.0,1.0,8.0,8.0,1000098.0,1000120.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000130.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,4.0,8.0,14.0,1000089.0,1000127.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,0.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,7.0,1.0,1.0,1.0,8.0,20.0,1000100.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000025.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000002.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1000046.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,24.0,2.0,24.0,4.0,2.0
0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1000225.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
